"DataInformacao","Fonte","Volume","VolumePercentual"
"05/02/2002","ANA","160.88",39.1
"05/02/2002","ANA","160.88",39.1
"06/02/2002","ANA","161.70",39.3
"06/02/2002","ANA","161.70",39.3
"07/02/2002","ANA","162.32",39.4
"07/02/2002","ANA","162.32",39.4
"08/02/2002","ANA","162.53",39.5
"08/02/2002","ANA","162.53",39.5
"09/02/2002","ANA","162.73",39.5
"09/02/2002","ANA","162.73",39.5
"10/02/2002","ANA","162.73",39.5
"10/02/2002","ANA","162.73",39.5
"11/02/2002","ANA","162.94",39.6
"11/02/2002","ANA","162.94",39.6
"12/02/2002","ANA","163.14",39.6
"12/02/2002","ANA","163.14",39.6
"13/02/2002","ANA","163.14",39.6
"13/02/2002","ANA","163.14",39.6
"14/02/2002","ANA","163.14",39.6
"14/02/2002","ANA","163.14",39.6
"15/02/2002","ANA","164.38",39.9
"15/02/2002","ANA","164.38",39.9
"16/02/2002","ANA","164.59",40
"16/02/2002","ANA","164.59",40
"17/02/2002","ANA","165.41",40.2
"17/02/2002","ANA","165.41",40.2
"18/02/2002","ANA","165.62",40.2
"18/02/2002","ANA","165.62",40.2
"19/02/2002","ANA","165.82",40.3
"19/02/2002","ANA","165.82",40.3
"20/02/2002","ANA","165.82",40.3
"20/02/2002","ANA","165.82",40.3
"21/02/2002","ANA","165.62",40.2
"21/02/2002","ANA","165.62",40.2
"22/02/2002","ANA","165.41",40.2
"22/02/2002","ANA","165.41",40.2
"23/02/2002","ANA","165.41",40.2
"23/02/2002","ANA","165.41",40.2
"24/02/2002","ANA","165.21",40.1
"24/02/2002","ANA","165.21",40.1
"25/02/2002","ANA","165.00",40.1
"25/02/2002","ANA","165.00",40.1
"26/02/2002","ANA","164.79",40
"26/02/2002","ANA","164.79",40
"27/02/2002","ANA","164.59",40
"27/02/2002","ANA","164.59",40
"28/02/2002","ANA","164.17",39.9
"28/02/2002","ANA","164.17",39.9
"01/03/2002","ANA","186.42",45.3
"01/03/2002","ANA","186.42",45.3
"02/03/2002","ANA","186.19",45.2
"02/03/2002","ANA","186.19",45.2
"03/03/2002","ANA","185.96",45.2
"03/03/2002","ANA","185.96",45.2
"04/03/2002","ANA","186.42",45.3
"04/03/2002","ANA","186.42",45.3
"05/03/2002","ANA","186.19",45.2
"05/03/2002","ANA","186.19",45.2
"06/03/2002","ANA","186.65",45.3
"06/03/2002","ANA","186.65",45.3
"07/03/2002","ANA","187.11",45.4
"07/03/2002","ANA","187.11",45.4
"08/03/2002","ANA","187.11",45.4
"08/03/2002","ANA","187.11",45.4
"09/03/2002","ANA","187.11",45.4
"09/03/2002","ANA","187.11",45.4
"10/03/2002","ANA","186.88",45.4
"10/03/2002","ANA","186.88",45.4
"11/03/2002","ANA","186.88",45.4
"11/03/2002","ANA","186.88",45.4
"12/03/2002","ANA","186.65",45.3
"12/03/2002","ANA","186.65",45.3
"13/03/2002","ANA","186.42",45.3
"13/03/2002","ANA","186.42",45.3
"14/03/2002","ANA","186.19",45.2
"14/03/2002","ANA","186.19",45.2
"15/03/2002","ANA","185.96",45.2
"15/03/2002","ANA","185.96",45.2
"16/03/2002","ANA","185.73",45.1
"16/03/2002","ANA","185.73",45.1
"17/03/2002","ANA","185.50",45.1
"17/03/2002","ANA","185.50",45.1
"18/03/2002","ANA","185.27",45
"18/03/2002","ANA","185.27",45
"19/03/2002","ANA","185.27",45
"19/03/2002","ANA","185.27",45
"20/03/2002","ANA","185.27",45
"20/03/2002","ANA","185.27",45
"21/03/2002","ANA","185.04",45
"21/03/2002","ANA","185.04",45
"22/03/2002","ANA","184.81",44.9
"22/03/2002","ANA","184.81",44.9
"23/03/2002","ANA","184.57",44.8
"23/03/2002","ANA","184.57",44.8
"24/03/2002","ANA","184.34",44.8
"24/03/2002","ANA","184.34",44.8
"25/03/2002","ANA","184.34",44.8
"25/03/2002","ANA","184.34",44.8
"26/03/2002","ANA","184.11",44.7
"26/03/2002","ANA","184.11",44.7
"27/03/2002","ANA","185.04",45
"27/03/2002","ANA","185.04",45
"28/03/2002","ANA","185.27",45
"28/03/2002","ANA","185.27",45
"29/03/2002","ANA","185.50",45.1
"29/03/2002","ANA","185.50",45.1
"30/03/2002","ANA","185.50",45.1
"30/03/2002","ANA","185.50",45.1
"31/03/2002","ANA","185.27",45
"31/03/2002","ANA","185.27",45
"01/04/2002","ANA","185.04",45
"01/04/2002","ANA","185.04",45
"02/04/2002","ANA","185.04",45
"02/04/2002","ANA","185.04",45
"03/04/2002","ANA","184.81",44.9
"03/04/2002","ANA","184.81",44.9
"04/04/2002","ANA","184.81",44.9
"04/04/2002","ANA","184.81",44.9
"05/04/2002","ANA","184.57",44.8
"05/04/2002","ANA","184.57",44.8
"06/04/2002","ANA","184.11",44.7
"06/04/2002","ANA","184.11",44.7
"07/04/2002","ANA","184.11",44.7
"07/04/2002","ANA","184.11",44.7
"08/04/2002","ANA","183.88",44.7
"08/04/2002","ANA","183.88",44.7
"09/04/2002","ANA","182.96",44.4
"09/04/2002","ANA","182.96",44.4
"10/04/2002","ANA","183.42",44.6
"10/04/2002","ANA","183.42",44.6
"11/04/2002","ANA","182.96",44.4
"11/04/2002","ANA","182.96",44.4
"12/04/2002","ANA","182.96",44.4
"12/04/2002","ANA","182.96",44.4
"13/04/2002","ANA","182.73",44.4
"13/04/2002","ANA","182.73",44.4
"14/04/2002","ANA","182.50",44.3
"14/04/2002","ANA","182.50",44.3
"15/04/2002","ANA","183.65",44.6
"15/04/2002","ANA","183.65",44.6
"16/04/2002","ANA","184.34",44.8
"16/04/2002","ANA","184.34",44.8
"17/04/2002","ANA","184.34",44.8
"17/04/2002","ANA","184.34",44.8
"18/04/2002","ANA","184.34",44.8
"18/04/2002","ANA","184.34",44.8
"19/04/2002","ANA","184.34",44.8
"19/04/2002","ANA","184.34",44.8
"20/04/2002","ANA","183.88",44.7
"20/04/2002","ANA","183.88",44.7
"21/04/2002","ANA","183.65",44.6
"21/04/2002","ANA","183.65",44.6
"22/04/2002","ANA","183.65",44.6
"22/04/2002","ANA","183.65",44.6
"23/04/2002","ANA","183.42",44.6
"23/04/2002","ANA","183.42",44.6
"24/04/2002","ANA","183.19",44.5
"24/04/2002","ANA","183.19",44.5
"25/04/2002","ANA","182.96",44.4
"25/04/2002","ANA","182.96",44.4
"26/04/2002","ANA","182.96",44.4
"26/04/2002","ANA","182.96",44.4
"27/04/2002","ANA","182.73",44.4
"27/04/2002","ANA","182.73",44.4
"28/04/2002","ANA","182.50",44.3
"28/04/2002","ANA","182.50",44.3
"29/04/2002","ANA","182.27",44.3
"29/04/2002","ANA","182.27",44.3
"30/04/2002","ANA","182.04",44.2
"30/04/2002","ANA","182.04",44.2
"01/05/2002","ANA","181.81",44.2
"01/05/2002","ANA","181.81",44.2
"02/05/2002","ANA","181.58",44.1
"02/05/2002","ANA","181.58",44.1
"03/05/2002","ANA","181.58",44.1
"03/05/2002","ANA","181.58",44.1
"04/05/2002","ANA","181.35",44
"04/05/2002","ANA","181.35",44
"05/05/2002","ANA","181.12",44
"05/05/2002","ANA","181.12",44
"06/05/2002","ANA","180.88",43.9
"06/05/2002","ANA","180.88",43.9
"07/05/2002","ANA","182.04",44.2
"07/05/2002","ANA","182.04",44.2
"08/05/2002","ANA","182.04",44.2
"08/05/2002","ANA","182.04",44.2
"09/05/2002","ANA","182.04",44.2
"09/05/2002","ANA","182.04",44.2
"10/05/2002","ANA","182.04",44.2
"10/05/2002","ANA","182.04",44.2
"11/05/2002","ANA","182.04",44.2
"11/05/2002","ANA","182.04",44.2
"12/05/2002","ANA","182.04",44.2
"12/05/2002","ANA","182.04",44.2
"13/05/2002","ANA","181.81",44.2
"13/05/2002","ANA","181.81",44.2
"14/05/2002","ANA","181.58",44.1
"14/05/2002","ANA","181.58",44.1
"15/05/2002","ANA","181.35",44
"15/05/2002","ANA","181.35",44
"16/05/2002","ANA","181.12",44
"16/05/2002","ANA","181.12",44
"17/05/2002","ANA","181.12",44
"17/05/2002","ANA","181.12",44
"18/05/2002","ANA","181.35",44
"18/05/2002","ANA","181.35",44
"19/05/2002","ANA","181.35",44
"19/05/2002","ANA","181.35",44
"20/05/2002","ANA","181.12",44
"20/05/2002","ANA","181.12",44
"21/05/2002","ANA","180.88",43.9
"21/05/2002","ANA","180.88",43.9
"22/05/2002","ANA","180.88",43.9
"22/05/2002","ANA","180.88",43.9
"23/05/2002","ANA","180.65",43.9
"23/05/2002","ANA","180.65",43.9
"24/05/2002","ANA","180.65",43.9
"24/05/2002","ANA","180.65",43.9
"25/05/2002","ANA","180.42",43.8
"25/05/2002","ANA","180.42",43.8
"26/05/2002","ANA","180.88",43.9
"26/05/2002","ANA","180.88",43.9
"27/05/2002","ANA","181.58",44.1
"27/05/2002","ANA","181.58",44.1
"28/05/2002","ANA","181.58",44.1
"28/05/2002","ANA","181.58",44.1
"29/05/2002","ANA","181.58",44.1
"29/05/2002","ANA","181.58",44.1
"30/05/2002","ANA","181.35",44
"30/05/2002","ANA","181.35",44
"31/05/2002","ANA","181.11",44
"31/05/2002","ANA","181.11",44
"01/06/2002","ANA","181.58",44.1
"01/06/2002","ANA","181.58",44.1
"02/06/2002","ANA","181.58",44.1
"02/06/2002","ANA","181.58",44.1
"03/06/2002","ANA","181.35",44
"03/06/2002","ANA","181.35",44
"04/06/2002","ANA","181.12",44
"04/06/2002","ANA","181.12",44
"05/06/2002","ANA","181.12",44
"05/06/2002","ANA","181.12",44
"06/06/2002","ANA","181.12",44
"06/06/2002","ANA","181.12",44
"07/06/2002","ANA","181.12",44
"07/06/2002","ANA","181.12",44
"08/06/2002","ANA","181.12",44
"08/06/2002","ANA","181.12",44
"09/06/2002","ANA","181.12",44
"09/06/2002","ANA","181.12",44
"10/06/2002","ANA","180.88",43.9
"10/06/2002","ANA","180.88",43.9
"11/06/2002","ANA","180.65",43.9
"11/06/2002","ANA","180.65",43.9
"12/06/2002","ANA","180.65",43.9
"12/06/2002","ANA","180.65",43.9
"13/06/2002","ANA","180.65",43.9
"13/06/2002","ANA","180.65",43.9
"14/06/2002","ANA","180.42",43.8
"14/06/2002","ANA","180.42",43.8
"15/06/2002","ANA","180.19",43.8
"15/06/2002","ANA","180.19",43.8
"16/06/2002","ANA","180.19",43.8
"16/06/2002","ANA","180.19",43.8
"17/06/2002","ANA","180.19",43.8
"17/06/2002","ANA","180.19",43.8
"18/06/2002","ANA","180.19",43.8
"18/06/2002","ANA","180.19",43.8
"19/06/2002","ANA","179.96",43.7
"19/06/2002","ANA","179.96",43.7
"20/06/2002","ANA","179.73",43.7
"20/06/2002","ANA","179.73",43.7
"21/06/2002","ANA","179.73",43.7
"21/06/2002","ANA","179.73",43.7
"22/06/2002","ANA","179.50",43.6
"22/06/2002","ANA","179.50",43.6
"23/06/2002","ANA","179.27",43.5
"23/06/2002","ANA","179.27",43.5
"24/06/2002","ANA","179.27",43.5
"24/06/2002","ANA","179.27",43.5
"25/06/2002","ANA","179.04",43.5
"25/06/2002","ANA","179.04",43.5
"26/06/2002","ANA","178.81",43.4
"26/06/2002","ANA","178.81",43.4
"27/06/2002","ANA","178.81",43.4
"27/06/2002","ANA","178.81",43.4
"28/06/2002","ANA","178.58",43.4
"28/06/2002","ANA","178.58",43.4
"29/06/2002","ANA","178.35",43.3
"29/06/2002","ANA","178.35",43.3
"30/06/2002","ANA","178.35",43.3
"30/06/2002","ANA","178.35",43.3
"01/07/2002","ANA","178.35",43.3
"01/07/2002","ANA","178.35",43.3
"02/07/2002","ANA","178.12",43.3
"02/07/2002","ANA","178.12",43.3
"03/07/2002","ANA","177.89",43.2
"03/07/2002","ANA","177.89",43.2
"04/07/2002","ANA","177.66",43.2
"04/07/2002","ANA","177.66",43.2
"05/07/2002","ANA","177.66",43.2
"05/07/2002","ANA","177.66",43.2
"06/07/2002","ANA","177.43",43.1
"06/07/2002","ANA","177.43",43.1
"07/07/2002","ANA","177.19",43
"07/07/2002","ANA","177.19",43
"08/07/2002","ANA","176.96",43
"08/07/2002","ANA","176.96",43
"09/07/2002","ANA","176.96",43
"09/07/2002","ANA","176.96",43
"10/07/2002","ANA","176.96",43
"10/07/2002","ANA","176.96",43
"11/07/2002","ANA","176.96",43
"11/07/2002","ANA","176.96",43
"12/07/2002","ANA","176.96",43
"12/07/2002","ANA","176.96",43
"13/07/2002","ANA","176.73",42.9
"13/07/2002","ANA","176.73",42.9
"14/07/2002","ANA","176.73",42.9
"14/07/2002","ANA","176.73",42.9
"15/07/2002","ANA","176.50",42.9
"15/07/2002","ANA","176.50",42.9
"16/07/2002","ANA","176.27",42.8
"16/07/2002","ANA","176.27",42.8
"17/07/2002","ANA","176.04",42.8
"17/07/2002","ANA","176.04",42.8
"18/07/2002","ANA","175.81",42.7
"18/07/2002","ANA","175.81",42.7
"19/07/2002","ANA","175.58",42.6
"19/07/2002","ANA","175.58",42.6
"20/07/2002","ANA","175.35",42.6
"20/07/2002","ANA","175.35",42.6
"21/07/2002","ANA","175.12",42.5
"21/07/2002","ANA","175.12",42.5
"22/07/2002","ANA","174.89",42.5
"22/07/2002","ANA","174.89",42.5
"23/07/2002","ANA","174.66",42.4
"23/07/2002","ANA","174.66",42.4
"24/07/2002","ANA","174.66",42.4
"24/07/2002","ANA","174.66",42.4
"25/07/2002","ANA","174.43",42.4
"25/07/2002","ANA","174.43",42.4
"26/07/2002","ANA","174.20",42.3
"26/07/2002","ANA","174.20",42.3
"27/07/2002","ANA","174.20",42.3
"27/07/2002","ANA","174.20",42.3
"28/07/2002","ANA","173.97",42.3
"28/07/2002","ANA","173.97",42.3
"29/07/2002","ANA","173.97",42.3
"29/07/2002","ANA","173.97",42.3
"30/07/2002","ANA","173.74",42.2
"30/07/2002","ANA","173.74",42.2
"31/07/2002","ANA","173.50",42.1
"31/07/2002","ANA","173.50",42.1
"01/08/2002","ANA","173.50",42.1
"01/08/2002","ANA","173.50",42.1
"02/08/2002","ANA","173.27",42.1
"02/08/2002","ANA","173.27",42.1
"03/08/2002","ANA","173.04",42
"03/08/2002","ANA","173.04",42
"04/08/2002","ANA","172.81",42
"04/08/2002","ANA","172.81",42
"05/08/2002","ANA","172.58",41.9
"05/08/2002","ANA","172.58",41.9
"06/08/2002","ANA","172.35",41.9
"06/08/2002","ANA","172.35",41.9
"07/08/2002","ANA","172.12",41.8
"07/08/2002","ANA","172.12",41.8
"08/08/2002","ANA","171.89",41.8
"08/08/2002","ANA","171.89",41.8
"09/08/2002","ANA","171.66",41.7
"09/08/2002","ANA","171.66",41.7
"10/08/2002","ANA","171.43",41.6
"10/08/2002","ANA","171.43",41.6
"11/08/2002","ANA","171.20",41.6
"11/08/2002","ANA","171.20",41.6
"12/08/2002","ANA","171.20",41.6
"12/08/2002","ANA","171.20",41.6
"13/08/2002","ANA","170.97",41.5
"13/08/2002","ANA","170.97",41.5
"14/08/2002","ANA","170.97",41.5
"14/08/2002","ANA","170.97",41.5
"15/08/2002","ANA","170.74",41.5
"15/08/2002","ANA","170.74",41.5
"16/08/2002","ANA","170.51",41.4
"16/08/2002","ANA","170.51",41.4
"17/08/2002","ANA","170.28",41.4
"17/08/2002","ANA","170.28",41.4
"18/08/2002","ANA","170.05",41.3
"18/08/2002","ANA","170.05",41.3
"19/08/2002","ANA","169.81",41.2
"19/08/2002","ANA","169.81",41.2
"20/08/2002","ANA","169.58",41.2
"20/08/2002","ANA","169.58",41.2
"21/08/2002","ANA","169.58",41.2
"21/08/2002","ANA","169.58",41.2
"22/08/2002","ANA","169.35",41.1
"22/08/2002","ANA","169.35",41.1
"23/08/2002","ANA","169.12",41.1
"23/08/2002","ANA","169.12",41.1
"24/08/2002","ANA","168.71",41
"24/08/2002","ANA","168.71",41
"25/08/2002","ANA","168.50",40.9
"25/08/2002","ANA","168.50",40.9
"26/08/2002","ANA","168.30",40.9
"26/08/2002","ANA","168.30",40.9
"27/08/2002","ANA","168.09",40.8
"27/08/2002","ANA","168.09",40.8
"28/08/2002","ANA","168.09",40.8
"28/08/2002","ANA","168.09",40.8
"29/08/2002","ANA","167.89",40.8
"29/08/2002","ANA","167.89",40.8
"30/08/2002","ANA","167.68",40.7
"30/08/2002","ANA","167.68",40.7
"01/09/2002","ANA","167.47",40.7
"01/09/2002","ANA","167.47",40.7
"02/09/2002","ANA","167.27",40.6
"02/09/2002","ANA","167.27",40.6
"03/09/2002","ANA","167.06",40.6
"03/09/2002","ANA","167.06",40.6
"04/09/2002","ANA","166.85",40.5
"04/09/2002","ANA","166.85",40.5
"05/09/2002","ANA","166.65",40.5
"05/09/2002","ANA","166.65",40.5
"06/09/2002","ANA","166.44",40.4
"06/09/2002","ANA","166.44",40.4
"07/09/2002","ANA","166.24",40.4
"07/09/2002","ANA","166.24",40.4
"08/09/2002","ANA","166.03",40.3
"08/09/2002","ANA","166.03",40.3
"09/09/2002","ANA","165.82",40.3
"09/09/2002","ANA","165.82",40.3
"10/09/2002","ANA","165.62",40.2
"10/09/2002","ANA","165.62",40.2
"11/09/2002","ANA","165.62",40.2
"11/09/2002","ANA","165.62",40.2
"12/09/2002","ANA","165.41",40.2
"12/09/2002","ANA","165.41",40.2
"13/09/2002","ANA","165.21",40.1
"13/09/2002","ANA","165.21",40.1
"14/09/2002","ANA","165.00",40.1
"14/09/2002","ANA","165.00",40.1
"15/09/2002","ANA","164.79",40
"15/09/2002","ANA","164.79",40
"16/09/2002","ANA","164.59",40
"16/09/2002","ANA","164.59",40
"17/09/2002","ANA","164.38",39.9
"17/09/2002","ANA","164.38",39.9
"18/09/2002","ANA","164.17",39.9
"18/09/2002","ANA","164.17",39.9
"19/09/2002","ANA","163.76",39.8
"19/09/2002","ANA","163.76",39.8
"20/09/2002","ANA","163.56",39.7
"20/09/2002","ANA","163.56",39.7
"21/09/2002","ANA","163.35",39.7
"21/09/2002","ANA","163.35",39.7
"22/09/2002","ANA","163.14",39.6
"22/09/2002","ANA","163.14",39.6
"23/09/2002","ANA","162.94",39.6
"23/09/2002","ANA","162.94",39.6
"24/09/2002","ANA","162.53",39.5
"24/09/2002","ANA","162.53",39.5
"25/09/2002","ANA","162.32",39.4
"25/09/2002","ANA","162.32",39.4
"26/09/2002","ANA","162.11",39.4
"26/09/2002","ANA","162.11",39.4
"27/09/2002","ANA","161.91",39.3
